Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,7,4,9,13,121,2,138,"0,00%","151,0","38,0","16,07"
Total,1000,7,4,9,13,121,2,138,"0,00%","151,0","38,0","16,07"
