timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549845108983,375,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845108983,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549845109984,1375,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845109984,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549845110984,1003,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845110984,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549845111984,1498,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845111984,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549845112985,1127,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845112985,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549845113987,1005,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845113987,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549845114988,1127,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845114988,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549845115989,1002,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845115989,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549845116990,1006,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845116990,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549845117990,1373,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549845117990,35004,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
