Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,1,1,2,2,6,1,105,"0,00%","265,8","63,3","6,35"
Total,3000,1,1,2,2,6,1,105,"0,00%","265,8","63,3","6,35"
