Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,1,2,56,0,125,"0,00%","95,0","22,6","10,57"
Total,1000,2,1,1,2,56,0,125,"0,00%","95,0","22,6","10,57"
