Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,1,1,1,1,4,0,92,"0,00%","267,2","63,7","5,46"
Total,3000,1,1,1,1,4,0,92,"0,00%","267,2","63,7","5,46"
