Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,3,4,5,15,2,87,"0,00%","273,2","139,9","5,62"
Total,3000,3,3,4,5,15,2,87,"0,00%","273,2","139,9","5,62"
