Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,3,4,5,57,3,133,"0,00%","96,1","49,2","11,18"
Total,1000,4,3,4,5,57,3,133,"0,00%","96,1","49,2","11,18"
