Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,2,3,55,1,153,"0,00%","272,7","139,5","11,01"
Total,3000,3,2,2,3,55,1,153,"0,00%","272,7","139,5","11,01"
