Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,4,88,1,149,"0,00%","96,3","49,3","13,88"
Total,1000,3,2,3,4,88,1,149,"0,00%","96,3","49,3","13,88"
