Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,6,6,7,55,5,87,"0,00%","119,7","56,9","7,88"
Total,1000,6,6,6,7,55,5,87,"0,00%","119,7","56,9","7,88"
