Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,2,3,81,1,141,"0,00%","271,0","100,3","12,67"
Total,3000,3,1,2,3,81,1,141,"0,00%","271,0","100,3","12,67"
