Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,2,3,4,116,1,198,"0,00%","268,6","99,4","16,16"
Total,3000,4,2,3,4,116,1,198,"0,00%","268,6","99,4","16,16"
