Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,64,1,110,"0,00%","186,7","69,1","9,90"
Total,2000,2,1,2,2,64,1,110,"0,00%","186,7","69,1","9,90"
