Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,3,3,32,1,84,"0,00%","230,2","87,0","6,88"
Total,2000,2,2,3,3,32,1,84,"0,00%","230,2","87,0","6,88"
