Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,46,1,104,"0,00%","333,3","126,0","8,57"
Total,3000,3,2,3,3,46,1,104,"0,00%","333,3","126,0","8,57"
