Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,6,5,6,7,126,4,179,"0,00%","324,0","107,8","15,35"
Total,3000,6,5,6,7,126,4,179,"0,00%","324,0","107,8","15,35"
