timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549842490029,4376,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549842490029,32511,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549842491029,18318,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549842491029,32512,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549842492029,20000,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549842492030,32512,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549842493030,19924,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549842493030,32512,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549842494030,22405,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549842494030,32512,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549842495030,22361,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549842495031,32512,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549842496031,24402,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549842496031,32512,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549842497031,24402,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549842497031,32512,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549842498031,24280,3.16.22.239 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549842498031,32512,3.16.22.239 Memory,,,,,true,,0,0,0,0,null,0,0,0
