Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,5,6,6,88,4,138,"0,00%","222,3","74,0","12,18"
Total,2000,6,5,6,6,88,4,138,"0,00%","222,3","74,0","12,18"
