Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,1,2,2,65,1,87,"0,00%","96,8","37,5","8,68"
Total,1000,2,1,2,2,65,1,87,"0,00%","96,8","37,5","8,68"
