Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,7,1,121,"0,00%","270,1","104,7","8,22"
Total,3000,2,1,2,2,7,1,121,"0,00%","270,1","104,7","8,22"
