Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,5,85,3,124,"0,00%","275,0","106,6","11,30"
Total,3000,4,3,4,5,85,3,124,"0,00%","275,0","106,6","11,30"
