Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,2,103,1,167,"0,00%","186,9","72,5","15,97"
Total,2000,3,1,2,2,103,1,167,"0,00%","186,9","72,5","15,97"
