Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,3,98,1,133,"0,00%","186,5","72,3","12,95"
Total,2000,3,2,3,3,98,1,133,"0,00%","186,5","72,3","12,95"
