Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,79,1,98,"0,00%","184,6","44,0","9,74"
Total,2000,2,1,2,2,79,1,98,"0,00%","184,6","44,0","9,74"
