Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,2,2,110,1,125,"0,00%","94,5","22,5","13,45"
Total,1000,3,2,2,2,110,1,125,"0,00%","94,5","22,5","13,45"
