Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,90,2,147,"0,00%","270,2","64,4","13,03"
Total,3000,3,2,3,3,90,2,147,"0,00%","270,2","64,4","13,03"
