Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,2,2,121,1,158,"0,00%","268,2","63,9","15,39"
Total,3000,3,1,2,2,121,1,158,"0,00%","268,2","63,9","15,39"
