Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,7,4,5,14,94,3,1003,"0,00%","416,3","185,8","22,87"
Total,3000,7,4,5,14,94,3,1003,"0,00%","416,3","185,8","22,87"
