Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,2,110,0,163,"0,00%","295,2","131,4","16,82"
Total,2000,3,1,2,2,110,0,163,"0,00%","295,2","131,4","16,82"
