Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,1,2,3,105,1,119,"0,00%","155,0","69,0","15,79"
Total,1000,3,1,2,3,105,1,119,"0,00%","155,0","69,0","15,79"
