Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,4,4,6,98,3,118,"0,00%","300,2","134,0","13,69"
Total,2000,6,4,4,6,98,3,118,"0,00%","300,2","134,0","13,69"
