Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,42,1,98,"0,00%","230,3","87,0","7,99"
Total,2000,2,1,2,2,42,1,98,"0,00%","230,3","87,0","7,99"
