Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,7,6,7,7,112,5,159,"0,00%","273,0","130,1","14,42"
Total,3000,7,6,7,7,112,5,159,"0,00%","273,0","130,1","14,42"
