Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,27,4,5,23,1002,3,1006,"0,00%","272,9","129,8","134,06"
Total,3000,27,4,5,23,1002,3,1006,"0,00%","272,9","129,8","134,06"
