Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,3,5,7,103,2,173,"0,00%","181,5","45,7","14,50"
Total,2000,5,3,5,7,103,2,173,"0,00%","181,5","45,7","14,50"
