Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,5,6,40,1,110,"0,00%","181,4","45,7","8,54"
Total,2000,4,3,5,6,40,1,110,"0,00%","181,4","45,7","8,54"
