Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,4,6,9,105,3,122,"0,00%","94,4","23,8","13,01"
Total,1000,6,4,6,9,105,3,122,"0,00%","94,4","23,8","13,01"
