Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,4,7,10,82,2,163,"0,00%","181,3","45,7","12,76"
Total,2000,5,4,7,10,82,2,163,"0,00%","181,3","45,7","12,76"
