Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,14,12,16,27,57,7,133,"0,00%","185,3","70,4","11,18"
Total,2000,14,12,16,27,57,7,133,"0,00%","185,3","70,4","11,18"
