Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,10,9,11,16,83,7,128,"0,00%","95,8","36,4","11,97"
Total,1000,10,9,11,16,83,7,128,"0,00%","95,8","36,4","11,97"
