Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,23,3,4,53,1000,2,1003,"0,00%","206,6","98,2","118,41"
Total,2000,23,3,4,53,1000,2,1003,"0,00%","206,6","98,2","118,41"
