Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,7,6,6,7,93,5,137,"0,00%","228,8","109,0","12,53"
Total,2000,7,6,6,7,93,5,137,"0,00%","228,8","109,0","12,53"
