Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,70,0,123,"0,00%","230,3","102,5","10,77"
Total,2000,2,1,2,2,70,0,123,"0,00%","230,3","102,5","10,77"
