Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,91,0,158,"0,00%","335,0","149,1","13,05"
Total,3000,2,1,2,2,91,0,158,"0,00%","335,0","149,1","13,05"
