Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,2,3,3,64,2,109,"0,00%","229,1","102,1","9,83"
Total,2000,3,2,3,3,64,2,109,"0,00%","229,1","102,1","9,83"
