Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,4,5,6,55,3,87,"0,00%","119,1","61,0","8,25"
Total,1000,4,4,5,6,55,3,87,"0,00%","119,1","61,0","8,25"
