Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,3,18,1,90,"0,00%","228,3","116,8","6,91"
Total,2000,2,2,2,3,18,1,90,"0,00%","228,3","116,8","6,91"
