Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,2,3,59,1,123,"0,00%","333,0","170,4","10,71"
Total,3000,3,2,2,3,59,1,123,"0,00%","333,0","170,4","10,71"
