Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,1,1,2,97,0,119,"0,00%","156,1","63,9","13,76"
Total,1000,3,1,1,2,97,0,119,"0,00%","156,1","63,9","13,76"
