Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,83,1,116,"0,00%","338,3","150,7","11,26"
Total,3000,3,2,3,3,83,1,116,"0,00%","338,3","150,7","11,26"
