Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,4,4,4,60,3,96,"0,00%","119,3","53,2","9,00"
Total,1000,4,4,4,4,60,3,96,"0,00%","119,3","53,2","9,00"
