Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,2,3,102,1,115,"0,00%","118,8","60,8","12,71"
Total,1000,3,2,2,3,102,1,115,"0,00%","118,8","60,8","12,71"
