Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,4,5,68,2,114,"0,00%","232,0","118,8","10,08"
Total,2000,4,3,4,5,68,2,114,"0,00%","232,0","118,8","10,08"
