Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,25,24,29,36,53,15,135,"0,00%","95,3","36,2","9,39"
Total,1000,25,24,29,36,53,15,135,"0,00%","95,3","36,2","9,39"
