Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,14,12,14,17,147,7,168,"0,00%","185,9","70,6","16,76"
Total,2000,14,12,14,17,147,7,168,"0,00%","185,9","70,6","16,76"
