Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,4,5,8,63,2,121,"0,00%","272,9","103,7","10,37"
Total,3000,5,4,5,8,63,2,121,"0,00%","272,9","103,7","10,37"
