Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,31,27,39,63,103,16,149,"0,00%","269,0","102,2","14,87"
Total,3000,31,27,39,63,103,16,149,"0,00%","269,0","102,2","14,87"
