Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,5,62,2,127,"0,00%","418,6","199,5","11,01"
Total,3000,4,3,4,5,62,2,127,"0,00%","418,6","199,5","11,01"
