Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,3,4,4,98,2,109,"0,00%","154,1","73,4","12,02"
Total,1000,4,3,4,4,98,2,109,"0,00%","154,1","73,4","12,02"
