Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,14,6,7,85,228,5,311,"0,00%","154,9","74,0","37,72"
Total,1000,14,6,7,85,228,5,311,"0,00%","154,9","74,0","37,72"
