timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1549584173509,6,Petición HTTP,200,OK,Grupo de Hilos 1-28,text,true,,488,149,29,29,6,0,1
1549584173510,6,Petición HTTP,200,OK,Grupo de Hilos 1-27,text,true,,488,149,28,28,6,0,0
1549584173497,22,Petición HTTP,200,OK,Grupo de Hilos 1-26,text,true,,489,149,27,27,21,0,0
1549584173491,28,Petición HTTP,200,OK,Grupo de Hilos 1-25,text,true,,489,149,26,26,28,0,0
1549584173484,36,Petición HTTP,200,OK,Grupo de Hilos 1-24,text,true,,487,149,25,25,36,0,6
1549584173442,78,Petición HTTP,200,OK,Grupo de Hilos 1-18,text,true,,489,149,24,24,78,0,31
1549584173424,97,Petición HTTP,200,OK,Grupo de Hilos 1-11,text,true,,488,149,23,23,97,0,46
1549584173398,123,Petición HTTP,200,OK,Grupo de Hilos 1-3,text,true,,488,149,22,22,123,0,73
1549584173413,109,Petición HTTP,200,OK,Grupo de Hilos 1-14,text,true,,489,149,22,22,109,0,60
1549584173424,99,Petición HTTP,200,OK,Grupo de Hilos 1-8,text,true,,487,149,21,21,99,0,46
1549584173424,100,Petición HTTP,200,OK,Grupo de Hilos 1-4,text,true,,489,149,20,20,100,0,48
1549584173450,74,Petición HTTP,200,OK,Grupo de Hilos 1-19,text,true,,489,149,19,19,74,0,16
1549584173425,100,Petición HTTP,200,OK,Grupo de Hilos 1-1,text,true,,489,149,18,18,100,0,45
1549584173408,117,Petición HTTP,200,OK,Grupo de Hilos 1-6,text,true,,487,149,17,17,117,0,66
1549584173432,94,Petición HTTP,200,OK,Grupo de Hilos 1-17,text,true,,487,149,16,16,94,0,39
1549584173417,110,Petición HTTP,200,OK,Grupo de Hilos 1-5,text,true,,488,149,15,15,110,0,53
1549584173424,104,Petición HTTP,200,OK,Grupo de Hilos 1-9,text,true,,488,149,14,14,104,0,48
1549584173458,70,Petición HTTP,200,OK,Grupo de Hilos 1-20,text,true,,487,149,13,13,70,0,15
1549584173404,125,Petición HTTP,200,OK,Grupo de Hilos 1-10,text,true,,488,149,13,13,125,0,68
1549584173404,125,Petición HTTP,200,OK,Grupo de Hilos 1-2,text,true,,488,149,12,12,125,0,70
1549584173478,52,Petición HTTP,200,OK,Grupo de Hilos 1-23,text,true,,487,149,11,11,52,0,0
1549584173419,111,Petición HTTP,200,OK,Grupo de Hilos 1-15,text,true,,488,149,10,10,111,0,53
1549584173464,67,Petición HTTP,200,OK,Grupo de Hilos 1-21,text,true,,489,149,9,9,67,0,10
1549584173434,97,Petición HTTP,200,OK,Grupo de Hilos 1-13,text,true,,487,149,8,8,97,0,36
1549584173516,17,Petición HTTP,200,OK,Grupo de Hilos 1-29,text,true,,490,149,7,7,17,0,2
1549584173418,115,Petición HTTP,200,OK,Grupo de Hilos 1-7,text,true,,488,149,6,6,115,0,53
1549584173426,108,Petición HTTP,200,OK,Grupo de Hilos 1-16,text,true,,488,149,5,5,108,0,47
1549584173470,65,Petición HTTP,200,OK,Grupo de Hilos 1-22,text,true,,488,149,5,5,65,0,4
1549584173400,135,Petición HTTP,200,OK,Grupo de Hilos 1-12,text,true,,489,149,4,4,135,0,71
1549584173529,8,Petición HTTP,200,OK,Grupo de Hilos 1-31,text,true,,489,149,3,3,8,0,3
1549584173522,15,Petición HTTP,200,OK,Grupo de Hilos 1-30,text,true,,489,149,2,2,15,0,10
1549584173535,5,Petición HTTP,200,OK,Grupo de Hilos 1-32,text,true,,489,149,1,1,5,0,0
1549584173541,5,Petición HTTP,200,OK,Grupo de Hilos 1-33,text,true,,488,149,1,1,5,0,1
1549584173548,5,Petición HTTP,200,OK,Grupo de Hilos 1-34,text,true,,487,149,1,1,5,0,0
1549584173554,4,Petición HTTP,200,OK,Grupo de Hilos 1-35,text,true,,488,149,1,1,4,0,0
1549584173560,5,Petición HTTP,200,OK,Grupo de Hilos 1-36,text,true,,488,149,1,1,5,0,1
1549584173567,4,Petición HTTP,200,OK,Grupo de Hilos 1-37,text,true,,489,149,1,1,4,0,0
1549584173573,5,Petición HTTP,200,OK,Grupo de Hilos 1-38,text,true,,488,149,1,1,4,0,0
1549584173579,5,Petición HTTP,200,OK,Grupo de Hilos 1-39,text,true,,487,149,1,1,4,0,1
1549584173586,4,Petición HTTP,200,OK,Grupo de Hilos 1-40,text,true,,487,149,1,1,4,0,0
1549584173593,7,Petición HTTP,200,OK,Grupo de Hilos 1-41,text,true,,488,149,2,2,7,0,1
1549584173598,7,Petición HTTP,200,OK,Grupo de Hilos 1-42,text,true,,489,149,2,2,7,0,3
