Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,4,5,121,1,142,"0,00%","282,7","71,2","15,31"
Total,2000,4,3,4,5,121,1,142,"0,00%","282,7","71,2","15,31"
