Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,9,3,5,7,206,2,253,"0,00%","150,1","37,8","30,59"
Total,1000,9,3,5,7,206,2,253,"0,00%","150,1","37,8","30,59"
