Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,3,5,8,168,1,225,"0,00%","273,9","69,0","22,84"
Total,2000,6,3,5,8,168,1,225,"0,00%","273,9","69,0","22,84"
